"Title Export - Recommended Metadata
The following fields represent the fields that most trading partners are looking for.  This does not mean that you must have these fields but where appropriate we encourage you to populate your titles with as much relevant data as possible.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Entry Denied,Controlling Sexuality At The Border,,First edition,,,978-0-8166-3804-8,6/17/2015  12:00:00 AM,Book,Quality Paper,"Luibheid, Eithne",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,20.00,,14.99,SOCIAL SCIENCE/Emigration & Immigration,,,Active,Available,5.875 x 9,0.60,,288,36,,,English,,,/,,,,,,
The,Arachnean and Other Texts,,Univocal,,,,978-1-937561-10-9,2/1/2015  12:00:00 AM,Book,Paperback,"Deligny, Fernand",Author,"Burk, Drew S.",Translator,"Porter, Catherine",Translator,"Ogilvie, Bertrand",Introduction by,Univocal Publishing,Univocal Publishing,34.95,,26.99,PHILOSOPHY/General,,,Active,Available,6.75 x 9,1.5,,252,10,,,English,,34,EAN13+5/Position Unspecified,The Arachnean and Other Texts by F,The Arachnean and Other Texts by F,Fernand Deligny was an experiment,,,
,Affirmation of Poetry,,Univocal,,,,978-1-937561-17-8,7/15/2014  12:00:00 AM,Book,Paperback,"Balso, Judith",Author,"Burk, Drew S.",Translator,,,,,Univocal Publishing,Univocal Publishing,22.95,,11.99,PHILOSOPHY/General,,,Active,Available,5 x 8,1,,107,20,,,English,,,EAN13+5/Position Unspecified,Since the times of Plato and Aristotle,,Judith Balso teaches poetry and phil,,,
,Amphibians and Reptiles in Minnesota,,,,,,978-0-8166-9091-6,6/7/2014  12:00:00 AM,Book,Paperback,"Moriarty, John J.",Author,"Hall, Carol D.",Author,"Henderson, Carrol L.",Foreword,,,Univ Of Minnesota Press,Univ Of Minnesota Press,39.95,,12.99,NATURE/Animals/Reptiles & Amphibians,SCIENCE/Life Sciences/Zoology/Ichthyology & Herpetology,NATURE/Regional,Active,Available,7 x 10,2,,400,20,,,English,,271,EAN13+5/Position Unspecified,"Snakes on the patio, salamanders in ",,John J. Moriarty is senior wildlife ma,,,
,Cinders,,Posthumanities,,,,978-0-8166-8954-5,7/10/2014  12:00:00 AM,Book,Paperback,"Derrida, Jacques",Author,"Wolfe, Cary",Introduction,"Lukacher, Ned",Translator,,,Univ Of Minnesota Press,Univ Of Minnesota Press,17.95,,13.99,PHILOSOPHY/General,LITERARY CRITICISM/Semiotics & Theory,HISTORY/Holocaust,Active,Available,5.5 x 8.5,2,,80,20,,,English,,,EAN13+5/Position Unspecified,"“More than fifteen years ago,” Jacqu",,Jacques Derrida (1930–2004) was a ,,,
The,Durable Slum,Dharavi and the Right to Stay Put in Globalizing Mumbai,Globalization and Community,,,,978-0-8166-8310-9,6/28/2014  12:00:00 AM,Book,Paperback,"Weinstein, Liza",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,18.99,SOCIAL SCIENCE/Sociology/Urban,SOCIAL SCIENCE/Anthropology/Cultural & Social,HISTORY/Asia/India & South Asia,Active,Available,5.5 x 8.5,1.5,,256,20,,,English,,26,EAN13+5/Position Unspecified,"In the center of Mumbai, next to the ",,Liza Weinstein is assistant professo,,,
,Fashioning the Nineteenth Century,Habits of Being 3,,,,,978-0-8166-8747-3,8/7/2014  12:00:00 AM,Book,Paperback,"Giorcelli, Cristina",Editor,"Rabinowitz, Paula",Editor,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,18.99,SOCIAL SCIENCE/Anthropology/Cultural & Social,DESIGN/Fashion & Accessories,BUSINESS & ECONOMICS/Consumer Behavior,Active,Available,6 x 8,1.5,,304,20,,,English,,36,EAN13+5/Position Unspecified,In nineteenth-century Europe and th,,Cristina Giorcelli is professor of Ame,,,
The,Folklore of the Freeway,Race and Revolt in the Modernist City,A Quadrant Book,,,,978-0-8166-8073-3,6/21/2014  12:00:00 AM,Book,Paperback,"Avila, Eric",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,24.95,,18.99,ARCHITECTURE/History/Contemporary (1945-),ARCHITECTURE/Urban & Land Use Planning,SOCIAL SCIENCE/Sociology/Urban,Active,Available,6 x 8,1,,248,20,,,English,,43,EAN13+5/Position Unspecified,When the interstate highway program ,,Eric Avila is associate professor of h,,,
,Gestures,,,,,,978-0-8166-9128-9,7/4/2014  12:00:00 AM,Book,Paperback,"Flusser, Vilém",Author,"Roth, Nancy Ann",Translator,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,20.00,,14.99,SOCIAL SCIENCE/Media Studies,ART/Criticism & Theory,PHILOSOPHY/Movements/Phenomenology,Active,Available,5.5 x 8.5,1,,224,20,,,English,,,EAN13+5/Position Unspecified,"Throughout his career, the influentia",,Vilém Flusser (1920–1991) was born ,,,
The,History of the Devil,,Univocal,,,,978-1-937561-22-2,9/1/2014  12:00:00 AM,Book,Paperback,"Flusser, Vilém",Author,"Novaes, Rodrigo Maltez",Translator,,,,,Univocal Publishing,Univocal Publishing,24.95,,18.99,PHILOSOPHY/General,,,Active,Available,4.9 x 7.625,1,,220,20,,,English,,,EAN13+5/Position Unspecified,"In 1939, a young Vilém Flusser face",,Vilém Flusser (1920–1991) is increa,,,
,Photographic Architecture in the Twentieth Century,,,,,,978-0-8166-8335-2,8/20/2014  12:00:00 AM,Book,Paperback,"Zimmerman, Claire",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,35.00,,26.99,ARCHITECTURE/History/Modern (late 19th Century to 1945),PHOTOGRAPHY/History,DESIGN/History & Criticism,Active,Available,7 x 10,2,,416,20,,,English,,158,EAN13+5/Position Unspecified,"One hundred years ago, architects f",Claire Zimmerman reveals how phot,Claire Zimmerman is associate profe,,,
,Sexuality in School,The Limits of Education,,,,,978-0-8166-8639-1,8/10/2014  12:00:00 AM,Book,Paperback,"Gilbert, Jen",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,20.00,,14.99,EDUCATION/General,SOCIAL SCIENCE/LGBT Studies/Gay Studies,SOCIAL SCIENCE/Anthropology/Cultural & Social,Active,Available,5.5 x 8.5,1,,144,20,,,English,,,EAN13+5/Position Unspecified,From concerns over the bullying of L,Jen Gilbert investigates the breakdo,Jen Gilbert is associate professor in ,,,
,Toward an Architecture of Enjoyment,,,,,,978-0-8166-7720-7,6/21/2014  12:00:00 AM,Book,Paperback,"Lefebvre, Henri",Author,"Stanek, &#0321;ukasz",Editor,"Bononno, Robert",Translator,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.95,,13.99,ARCHITECTURE/General,PHILOSOPHY/General,SOCIAL SCIENCE/Sociology/Urban,Active,Available,5.5 x 8.5,1,,248,20,,,English,,22,EAN13+5/Position Unspecified,Toward an Architecture of Enjoymen,Toward an Architecture of Enjoymen,Henri Lefebvre (1901–1991) was a M,,,
,"Jakarta, Drawing the City Near",,,,,,978-0-8166-9336-8,8/15/2014  12:00:00 AM,Book,Paperback,"Simone, AbdouMaliq",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,SOCIAL SCIENCE/Sociology/Urban,POLITICAL SCIENCE/World/Asian,HISTORY/Asia/India & South Asia,Active,Available,5.5 x 8.5,1.5,,320,20,,,English,,24,EAN13+5/Position Unspecified,"Jakarta, a city rife with disparities lik",,AbdouMaliq Simone is research prof,,,
,"Jakarta, Drawing the City Near",,,,,,978-0-8166-9335-1,8/15/2014  12:00:00 AM,Book,Hardcover,"Simone, AbdouMaliq",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,81.00,,17.99,SOCIAL SCIENCE/Sociology/Urban,POLITICAL SCIENCE/World/Asian,HISTORY/Asia/India & South Asia,Out of Print Cancel,,5.5 x 8.5,1.5,,320,20,,,English,,24,EAN13+5/Position Unspecified,"Jakarta, a city rife with disparities lik",,AbdouMaliq Simone is research prof,,,
The,Land of Dreams,,,,,,978-0-8166-8941-5,8/15/2014  12:00:00 AM,Book,Paperback,"Sundstøl, Vidar",Author,"Nunnally, Tiina",Translator,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,15.95,,,FICTION/Mystery & Detective/International Crime & Mystery,FICTION/Mystery & Detective/General,FICTION/Mystery & Detective/Historical,Active,Available,6 x 9,1.5,,296,20,,,English,,,EAN13+5/Position Unspecified,Winner of the Riverton Prize for best ,The Land of Dreams is the chilling fi,Vidar Sundstøl is the acclaimed Nor,,,
,Laruelle,Against the Digital,Posthumanities,,,,978-0-8166-9213-2,10/15/2014  12:00:00 AM,Book,Paperback,"Galloway, Alexander R.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.50,,13.99,PHILOSOPHY/General,SOCIAL SCIENCE/Media Studies,,Active,Available,5.5 x 8.5,1.5,,304,20,,,English,,17,EAN13+5/Position Unspecified,Laruelle is one of the first books in E,,Alexander Galloway is professor of m,,,
,Laruelle,Against the Digital,Posthumanities,,,,978-0-8166-9212-5,10/1/2014  12:00:00 AM,Book,Hardcover,"Galloway, Alexander R.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,82.50,,63.00,PHILOSOPHY/General,SOCIAL SCIENCE/Media Studies,,Out of Print Cancel,,5.5 x 8.5,1.5,,304,20,,,English,,17,EAN13+5/Position Unspecified,Laruelle is one of the first books in E,,Alexander Galloway is professor of m,,,
,Leif the Lucky,,,,,,978-0-8166-9545-4,10/15/2014  12:00:00 AM,Book,Hardcover,"d’Aulaire, Ingri",Author,"d’Aulaire, Edgar Parin",Author,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,16.95,,12.99,JUVENILE NONFICTION/Biography & Autobiography/Historical,,,Active,Available,9 x 12,2,,60,20,,,English,,52,EAN13+5/Position Unspecified,Considered one of the finest works o,,Known for their vibrant and imaginat,,,
,Luis Cruz Azaceta,,A Ver,,,,978-0-89551-152-2,9/1/2014  12:00:00 AM,Book,Paperback,"Anreus, Alejandro",Author,"Noriega, Chon A.",Foreword,,,,,Chicano Studies Research Center,Chicano Studies Research Center,29.95,,22.99,ART/Caribbean & Latin American,ART/American/Hispanic American,ART/Individual Artists/General,Active,Available,6.5 x 6.5,1,,156,20,,,English,,82,EAN13+5/Position Unspecified,Cuban American artist Luis Cruz Aza,,Alejandro Anreus is professor of art ,,,
,Luis Cruz Azaceta,,A Ver,,,,978-0-89551-153-9,9/1/2014  12:00:00 AM,Book,Hardcover,"Anreus, Alejandro",Author,"Noriega, Chon A.",Foreword,,,,,Chicano Studies Research Center,Chicano Studies Research Center,60.00,,46.00,ART/Caribbean & Latin American,ART/American/Hispanic American,ART/Individual Artists/General,Out of Print Cancel,,6.5 x 6.5,1,,156,20,,,English,,82,EAN13+5/Position Unspecified,Cuban American artist Luis Cruz Aza,,Alejandro Anreus is professor of art ,,,
The,Lure of Whitehead,,,,,,978-0-8166-7996-6,10/1/2014  12:00:00 AM,Book,Paperback,"Gaskill, Nicholas",Editor,"Nocek, A. J.",Editor,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,35.00,,26.99,PHILOSOPHY/General,LITERARY CRITICISM/Semiotics & Theory,,Active,Available,5.5 x 8.5,2,,496,20,,,English,,23,EAN13+5/Position Unspecified,"Once largely ignored, the speculative ",,Nicholas Gaskill is assistant profess,,,
The,Lure of Whitehead,,,,,,978-0-8166-7995-9,10/1/2014  12:00:00 AM,Book,Hardcover,"Gaskill, Nicholas",Editor,"Nocek, A. J.",Editor,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,105.00,,87.00,PHILOSOPHY/General,LITERARY CRITICISM/Semiotics & Theory,,Out of Print Cancel,,5.5 x 8.5,2,,496,20,,,English,,23,EAN13+5/Position Unspecified,"Once largely ignored, the speculative ",,Nicholas Gaskill is assistant profess,,,
,Mayor of the Universe,A Novel,,,,,978-0-8166-9455-6,9/15/2014  12:00:00 AM,Book,Paperback,"Landvik, Lorna",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,16.95,,12.99,FICTION/General,FICTION/Science Fiction/General,FICTION/Fantasy/General,Active,Available,5.5 x 8,1.5,,296,20,,,English,,,EAN13+5/Position Unspecified,"A mild-mannered actuary, Fletcher W",,Lorna Landvik is the best-selling aut,,,
,Mechademia 9,Origins,Mechademia,,,,978-0-8166-9535-5,12/10/2014  12:00:00 AM,Book,Paperback,"Lunning, Frenchy",Editor,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,24.95,,18.99,ART/Popular Culture,ART/Asian/General,LITERARY CRITICISM/Comics & Graphic Novels,Active,Available,7 x 10,1.5,,320,20,,,English,,83,EAN13+5/Position Unspecified,If the source of manga and anime is ,,Frenchy Lunning is professor of liber,,,
,Neocybernetics and Narrative,,Posthumanities,,,,978-0-8166-9102-9,9/21/2014  12:00:00 AM,Book,Paperback,"Clarke, Bruce",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,18.99,LITERARY CRITICISM/Semiotics & Theory,SOCIAL SCIENCE/Media Studies,PHILOSOPHY/General,Active,Available,5.5 x 8.5,1,,248,20,,,English,,8,EAN13+5/Position Unspecified,Neocybernetics and Narrative opens ,,Bruce Clarke is chair in the Departm,,,
,Neocybernetics and Narrative,,Posthumanities,,,,978-0-8166-9100-5,9/15/2014  12:00:00 AM,Book,Hardcover,"Clarke, Bruce",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,75.00,,58.00,LITERARY CRITICISM/Semiotics & Theory,SOCIAL SCIENCE/Media Studies,PHILOSOPHY/General,Out of Print Cancel,,5.5 x 8.5,1,,248,20,,,English,,8,EAN13+5/Position Unspecified,Neocybernetics and Narrative opens ,,Bruce Clarke is chair in the Departm,,,
,"""Night and Fog""",A Film in History,Visible Evidence,,,,978-0-8166-7992-8,12/21/2014  12:00:00 AM,Book,Paperback,"Lindeperg, Sylvie",Author,"Mes, Tom",Translator,"Frodon, Jean-Michel",Foreword,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.50,,13.99,PERFORMING ARTS/Film/History & Criticism,ART/Film & Video,HISTORY/Europe/France,Active,Available,5.5 x 8.5,2,,392,20,,,English,,23,EAN13+5/Position Unspecified,François Truffaut called Night and F,,Sylvie Lindeperg is professor of histo,,,
,"""Night and Fog""",A Film in History,Visible Evidence,,,,978-0-8166-7991-1,12/21/2014  12:00:00 AM,Book,Hardcover,"Lindeperg, Sylvie",Author,"Mes, Tom",Translator,"Frodon, Jean-Michel",Foreword,,,Univ Of Minnesota Press,Univ Of Minnesota Press,82.50,,63.00,PERFORMING ARTS/Film/History & Criticism,ART/Film & Video,HISTORY/Europe/France,Active,Available,5.5 x 8.5,2,,392,20,,,English,,23,EAN13+5/Position Unspecified,François Truffaut called Night and F,,Sylvie Lindeperg is professor of histo,,,
,November's Fury,The Deadly Great Lakes Hurricane of 1913,,,,,978-0-8166-8720-6,10/7/2014  12:00:00 AM,Book,Paperback,"Schumacher, Michael",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,16.95,,12.99,"HISTORY/United States/State & Local/Midwest (IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI)",TRANSPORTATION/Ships & Shipbuilding/History,NATURE/Natural Disasters,Active,Available,5.5 x 8.25,1,,216,20,,,English,,77,EAN13+5/Position Unspecified,"On Thursday, November 6, the Detro",The ultimate story of man versus na,Michael Schumacher has written twe,,,
,Nuclear Desire,Power and the Postcolonial Nuclear Order,,,,,978-0-8166-8098-6,9/15/2014  12:00:00 AM,Book,Paperback,"Biswas, Shampa",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,18.99,POLITICAL SCIENCE/International Relations/General,POLITICAL SCIENCE/Colonialism & Post-Colonialism,,Active,Available,5.5 x 8.5,1.5,,296,20,,,English,,2,EAN13+5/Position Unspecified,"Since its enactment in 1970, the Nuc",,Shampa Biswas is Paul Garrett Prof,,,
,Nuclear Desire,Power and the Postcolonial Nuclear Order,,,,,978-0-8166-8097-9,9/1/2014  12:00:00 AM,Book,Hardcover,"Biswas, Shampa",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,75.00,,58.00,POLITICAL SCIENCE/International Relations/General,POLITICAL SCIENCE/Colonialism & Post-Colonialism,,Out of Print Cancel,,5.5 x 8.5,1.5,,296,20,,,English,,2,EAN13+5/Position Unspecified,"Since its enactment in 1970, the Nuc",,Shampa Biswas is Paul Garrett Prof,,,
,Oil Culture,,,,,,978-0-8166-8974-3,10/20/2014  12:00:00 AM,Book,Paperback,"Barrett, Ross",Editor,"Worden, Daniel",Editor,"Stoekl,Allan",Foreword,,,Univ Of Minnesota Press,Univ Of Minnesota Press,30.00,,22.99,NATURE/Environmental Conservation & Protection,SOCIAL SCIENCE/Anthropology/Cultural & Social,HISTORY/United States/General,Active,Available,7 x 10,2,,456,20,,,English,,37,EAN13+5/Position Unspecified,In the 150 years since the birth of th,,Ross Barrett is assistant professor o,,,
,Oil Culture,,,,,,978-0-8166-8968-2,10/15/2014  12:00:00 AM,Book,Hardcover,"Barrett, Ross",Editor,"Worden, Daniel",Editor,"Stoekl,Allan",Foreword,,,Univ Of Minnesota Press,Univ Of Minnesota Press,90.00,,74.00,NATURE/Environmental Conservation & Protection,SOCIAL SCIENCE/Anthropology/Cultural & Social,HISTORY/United States/General,Out of Print Cancel,,7 x 10,2,,456,20,,,English,,37,EAN13+5/Position Unspecified,In the 150 years since the birth of th,,Ross Barrett is assistant professor o,,,
,On Doubt,,Univocal,,,,978-1-937561-24-6,10/15/2014  12:00:00 AM,Book,Paperback,"Flusser, Vilém",Author,"Novaes, Rodrigo Maltez",Translator,"Zielinski, Siegfried",Editor,,,Univocal Publishing,Univocal Publishing,22.95,,11.99,PHILOSOPHY/General,PHILOSOPHY/Language,PHILOSOPHY/Epistemology,Active,Available,4.9 x 7.625,1,,100,20,,,English,,,EAN13+5/Position Unspecified,"In On Doubt, Vilém Flusser refines M",,Vilém Flusser (1920–1991) is increa,,,
,Only the Dead,,,,,,978-0-8166-8942-2,9/1/2014  12:00:00 AM,Book,Hardcover,"Sundstøl, Vidar",Author,"Nunnally, Tiina",Translator,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,22.95,,,FICTION/Mystery & Detective/International Crime & Mystery,FICTION/Mystery & Detective/General,FICTION/Mystery & Detective/Historical,Active,Available,6 x 9,1,,152,20,,,English,,,EAN13+5/Position Unspecified,A Norwegian tourist has been found ,,Vidar Sundstøl is the acclaimed Nor,,,
The,Price of Thirst,Global Water Inequality and the Coming Chaos,,,,,978-0-8166-9542-3,10/1/2014  12:00:00 AM,Book,Hardcover,"Piper, Karen",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,26.95,,21.99,SOCIAL SCIENCE/Human Geography,NATURE/Environmental Conservation & Protection,POLITICAL SCIENCE/Globalization,Active,Available,6 x 9,1.5,,296,20,,,English,,18,EAN13+5/Position Unspecified,"“There's Money in Thirst,” reads a he",,Karen Piper is the author of Cartogra,,,
,Protesting Culture and Economics in Western Europe,New Cleavages in Left and Right Politics,"Social Movements, Protest and Contention",,,,978-0-8166-9120-3,8/1/2014  12:00:00 AM,Book,Paperback,"Hutter, Swen",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,18.99,SOCIAL SCIENCE/Sociology/General,POLITICAL SCIENCE/Comparative Politics,POLITICAL SCIENCE/Globalization,Active,Available,6 x 9,1.5,,256,20,,,English,,31,EAN13+5/Position Unspecified,"In this far-reaching work, Swen Hutte",,Swen Hutter is a research fellow at t,,,
,Protesting Culture and Economics in Western Europe,New Cleavages in Left and Right Politics,"Social Movements, Protest and Contention",,,,978-0-8166-9118-0,8/1/2014  12:00:00 AM,Book,Hardcover,"Hutter, Swen",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,75.00,,58.00,SOCIAL SCIENCE/Sociology/General,POLITICAL SCIENCE/Comparative Politics,POLITICAL SCIENCE/Globalization,Out of Print Cancel,,6 x 9,1.5,,256,20,,,English,,31,EAN13+5/Position Unspecified,"In this far-reaching work, Swen Hutte",,Swen Hutter is a research fellow at t,,,
The,Queerness of Native American Literature,,Indigenous Americas,,,,978-0-8166-9279-8,11/30/2014  12:00:00 AM,Book,Paperback,"Tatonetti, Lisa",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,18.99,SOCIAL SCIENCE/Ethnic Studies/American/Native American Studies,LITERARY CRITICISM/LGBT,LITERARY CRITICISM/American/General,Active,Available,5.5 x 8.5,1.5,,296,20,,,English,,5,EAN13+5/Position Unspecified,With a new and more inclusive persp,,Lisa Tatonetti is associate professor ,,,
The,Queerness of Native American Literature,,Indigenous Americas,,,,978-0-8166-9278-1,11/30/2014  12:00:00 AM,Book,Hardcover,"Tatonetti, Lisa",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,75.00,,58.00,SOCIAL SCIENCE/Ethnic Studies/American/Native American Studies,LITERARY CRITICISM/LGBT,LITERARY CRITICISM/American/General,Active,Available,5.5 x 8.5,1.5,,296,20,,,English,,5,EAN13+5/Position Unspecified,With a new and more inclusive persp,,Lisa Tatonetti is associate professor ,,,
,"Red Skin, White Masks",Rejecting the Colonial Politics of Recognition,Indigenous Americas,,,,978-0-8166-7965-2,9/7/2014  12:00:00 AM,Book,Paperback,"Coulthard, Glen Sean",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,22.50,,11.99,SOCIAL SCIENCE/Ethnic Studies/American/Native American Studies,POLITICAL SCIENCE/History & Theory,SOCIAL SCIENCE/Discrimination,Active,Available,5.5 x 8.5,1.5,,256,20,,,English,,,EAN13+5/Position Unspecified,"WINNER OF:
",,Glen Sean Coulthard (Yellowknives ,,,
,"Red Skin, White Masks",Rejecting the Colonial Politics of Recognition,Indigenous Americas,,,,978-0-8166-7964-5,9/7/2014  12:00:00 AM,Book,Hardcover,"Coulthard, Glen Sean",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,67.50,,52.00,SOCIAL SCIENCE/Ethnic Studies/American/Native American Studies,POLITICAL SCIENCE/History & Theory,SOCIAL SCIENCE/Discrimination,Active,Available,5.5 x 8.5,1.5,,256,20,,,English,,,EAN13+5/Position Unspecified,"WINNER OF:
",,Glen Sean Coulthard (Yellowknives ,,,
